game_date,game_number,season,home_team,away_team,home_score,away_score,home_win,D/N,Attendance,Streak,Win,Loss,Save,Inn
2020-09-25,1,2020,TBR,PHI,6.0,4.0,1,N,,2,Anderson,Morgan,Curtiss,9.0
2020-09-25,1,2020,TEX,HOU,5.0,4.0,1,N,,1,Martin,Paredes,,10.0
2020-09-25,1,2020,TOR,BAL,10.0,5.0,1,N,,3,Pearson,López,,9.0
2020-09-25,2,2020,ARI,COL,11.0,5.0,1,N,,4,Clarke,Santos,,7.0
2020-09-25,2,2020,SFG,SDP,5.0,6.0,0,N,,-1,Patiño,Coonrod,,7.0
2020-09-25,2,2020,STL,MIL,9.0,1.0,1,N,,1,Ponce de Leon,Lindblom,,7.0
2020-09-26,1,2020,ARI,COL,3.0,10.0,0,N,,-1,Márquez,Weaver,,9.0
2020-09-26,1,2020,ATL,BOS,2.0,8.0,0,N,,-1,Houck,Davidson,,9.0
2020-09-26,1,2020,CHW,CHC,9.0,5.0,1,N,,1,Foster,Lester,,9.0
2020-09-26,1,2020,CLE,PIT,0.0,8.0,0,N,,-1,Musgrove,Civale,,9.0
2020-09-26,1,2020,KCR,DET,3.0,4.0,0,N,,-1,Boyd,Hernández,Garcia,9.0
2020-09-26,1,2020,LAD,LAA,7.0,6.0,1,N,,3,Gonsolin,Robles,Kolarek,9.0
2020-09-26,1,2020,MIN,CIN,7.0,3.0,1,N,,1,Clippard,Castillo,,9.0
2020-09-26,1,2020,NYY,MIA,11.0,4.0,1,D,,1,García,Tarpley,,9.0
2020-09-26,1,2020,OAK,SEA,1.0,5.0,0,D,,-1,Graveman,Hendriks,,8.0
2020-09-26,1,2020,SFG,SDP,2.0,6.0,0,N,,-2,Stammen,Cueto,,9.0
2020-09-26,1,2020,STL,MIL,0.0,3.0,0,N,,-1,Woodruff,Wainwright,Hader,9.0
2020-09-26,1,2020,TBR,PHI,4.0,3.0,1,N,,3,Fairbanks,Wheeler,Slegers,9.0
2020-09-26,1,2020,TEX,HOU,6.0,1.0,1,N,,2,Herget,Bielak,,9.0
2020-09-26,1,2020,TOR,BAL,5.0,2.0,1,N,,4,Anderson,Means,Bass,9.0
2020-09-26,1,2020,WSN,NYM,4.0,3.0,1,D,,1,Scherzer,Castro,Harris,7.0
2020-09-26,2,2020,OAK,SEA,3.0,12.0,0,D,,-2,Dunn,Blackburn,,7.0
2020-09-26,2,2020,WSN,NYM,5.0,3.0,1,N,,2,Sánchez,Porcello,Hudson,7.0
2021-04-01,1,2021,CHC,PIT,3.0,5.0,0,D,10343.0,-1,Howard,Hendricks,Rodríguez,9.0
2021-04-01,1,2021,CIN,STL,6.0,11.0,0,D,12264.0,-1,Gallegos,Castillo,,9.0
2021-04-01,1,2021,COL,LAD,8.0,5.0,1,D,20570.0,1,González,Kershaw,Bard,9.0
2021-04-01,1,2021,DET,CLE,3.0,2.0,1,D,8000.0,1,Boyd,Bieber,Soto,9.0
2021-04-01,1,2021,KCR,TEX,14.0,10.0,1,D,9155.0,1,Hernández,Cody,Davis,9.0
2021-04-01,1,2021,LAA,CHW,4.0,3.0,1,N,13207.0,1,Mayers,Bummer,Iglesias,9.0
2021-04-01,1,2021,MIA,TBR,0.0,1.0,0,D,7062.0,-1,Thompson,García,Castillo,9.0
2021-04-01,1,2021,MIL,MIN,6.0,5.0,1,D,11740.0,1,Hader,Dobnak,,10.0
2021-04-01,1,2021,NYY,TOR,2.0,3.0,0,D,10850.0,-1,Romano,Nelson,Merryweather,10.0
2021-04-01,1,2021,OAK,HOU,1.0,8.0,0,N,10436.0,-1,Greinke,Bassitt,,9.0
2021-04-01,1,2021,PHI,ATL,3.0,2.0,1,D,8529.0,1,Brogdon,Jones,,10.0
2021-04-01,1,2021,SDP,ARI,8.0,7.0,1,D,10350.0,1,Pagán,Young,Melancon,9.0
2021-04-01,1,2021,SEA,SFG,8.0,7.0,1,N,8174.0,1,Misiewicz,Álvarez,,10.0
2021-04-02,1,2021,BOS,BAL,0.0,3.0,0,D,4452.0,-1,Means,Eovaldi,Valdez,9.0
2021-04-02,1,2021,COL,LAD,6.0,11.0,0,N,20363.0,-1,Bauer,Senzatela,,9.0
2021-04-02,1,2021,LAA,CHW,8.0,12.0,0,N,12763.0,-1,Kopech,Heaney,Hendriks,9.0
2021-04-02,1,2021,MIA,TBR,4.0,6.0,0,N,6115.0,-2,Kittredge,Bass,Castillo,9.0
2021-04-02,1,2021,OAK,HOU,5.0,9.0,0,N,5446.0,-2,Abreu,Luzardo,,9.0
2021-04-02,1,2021,SDP,ARI,4.0,2.0,1,N,10350.0,2,Pagán,Kelly,Melancon,9.0
2021-04-02,1,2021,SEA,SFG,3.0,6.0,0,N,8392.0,-1,Peralta,Steckenrider,McGee,9.0
2021-04-03,1,2021,BOS,BAL,2.0,4.0,0,D,4571.0,-2,Plutko,Houck,Valdez,9.0
2021-04-03,1,2021,CHC,PIT,5.0,1.0,1,D,10343.0,1,Arrieta,Anderson,,9.0
2021-04-03,1,2021,CIN,STL,9.0,6.0,1,D,12213.0,1,Mahle,Wainwright,,9.0
2021-04-03,1,2021,COL,LAD,5.0,6.0,0,N,20688.0,-2,Treinen,Givens,Jansen,9.0
2021-04-03,1,2021,DET,CLE,5.0,2.0,1,D,8000.0,2,Teheran,Plesac,Garcia,9.0
2021-04-03,1,2021,KCR,TEX,11.0,4.0,1,D,8889.0,2,Minor,Sborz,,9.0
2021-04-03,1,2021,LAA,CHW,5.0,3.0,1,N,12043.0,1,Guerra,Marshall,,9.0
2021-04-03,1,2021,MIA,TBR,12.0,7.0,1,N,6179.0,1,Bleier,Archer,,9.0
2021-04-03,1,2021,MIL,MIN,0.0,2.0,0,N,11383.0,-1,Berríos,Burnes,Colomé,9.0
2021-04-03,1,2021,NYY,TOR,5.0,3.0,1,D,10107.0,1,Loaisiga,Stripling,Green,9.0
2021-04-03,1,2021,OAK,HOU,1.0,9.0,0,D,5803.0,-3,McCullers,Irvin,Raley,9.0
2021-04-03,1,2021,PHI,ATL,4.0,0.0,1,D,8582.0,2,Wheeler,Morton,,9.0
2021-04-03,1,2021,SDP,ARI,7.0,0.0,1,N,10350.0,3,Musgrove,Smith,Weathers,9.0
2021-04-03,1,2021,SEA,SFG,4.0,0.0,1,N,8651.0,1,Flexen,Webb,Montero,9.0
2021-04-04,1,2021,BOS,BAL,3.0,11.0,0,D,4458.0,-3,Zimmermann,Richards,,9.0
2021-04-04,1,2021,CHC,PIT,4.0,3.0,1,D,10343.0,2,Davies,Keller,Kimbrel,9.0
2021-04-04,1,2021,CIN,STL,12.0,1.0,1,D,11629.0,2,Hoffman,Martínez,,9.0
2021-04-04,1,2021,COL,LAD,2.0,4.0,0,D,20368.0,-3,Urías,Gomber,Knebel,9.0
2021-04-04,1,2021,DET,CLE,3.0,9.0,0,D,8000.0,-1,Civale,Norris,,9.0
2021-04-04,1,2021,KCR,TEX,3.0,7.0,0,D,8869.0,-1,Lyles,Singer,,9.0
2021-04-04,1,2021,LAA,CHW,7.0,4.0,1,N,12396.0,2,Iglesias,Ruiz,,9.0
2021-04-04,1,2021,MIL,MIN,2.0,8.0,0,D,10666.0,-2,Pineda,Houser,,9.0
2021-04-04,1,2021,NYY,TOR,1.0,3.0,0,D,10066.0,-1,Borucki,Germán,Merryweather,9.0
2021-04-04,1,2021,OAK,HOU,2.0,9.0,0,D,4504.0,-4,Bielak,Manaea,,9.0
2021-04-04,1,2021,PHI,ATL,2.0,1.0,1,D,10773.0,3,Alvarado,Martin,Neris,9.0
2021-04-04,1,2021,SDP,ARI,1.0,3.0,0,D,10350.0,-1,Widener,Paddack,Devenski,9.0
2021-04-05,1,2021,BOS,TBR,11.0,2.0,1,N,4577.0,1,Pivetta,Wacha,,9.0
2021-04-05,1,2021,CHC,MIL,5.0,3.0,1,N,10343.0,3,Williams,Anderson,Mills,9.0
2021-04-05,1,2021,CIN,PIT,5.0,3.0,1,N,9097.0,3,Doolittle,Howard,Garrett,9.0
2021-04-05,1,2021,CLE,KCR,0.0,3.0,0,D,8914.0,-1,Duffy,Allen,Hahn,9.0
2021-04-05,1,2021,DET,MIN,6.0,15.0,0,D,7232.0,-2,Shoemaker,Ureña,Dobnak,9.0
2021-04-05,1,2021,LAA,HOU,7.0,6.0,1,N,13447.0,3,Watson,Smith,Mayers,9.0
2021-04-05,1,2021,MIA,STL,1.0,4.0,0,N,4605.0,-1,Ponce de Leon,Rogers,Reyes,9.0
2021-04-05,1,2021,NYY,BAL,7.0,0.0,1,N,9008.0,1,Montgomery,López,,9.0
2021-04-05,1,2021,OAK,LAD,3.0,10.0,0,N,6653.0,-5,May,Montas,,9.0
2021-04-05,1,2021,PHI,NYM,5.0,3.0,1,N,10782.0,4,Brogdon,May,Alvarado,9.0
2021-04-05,1,2021,SDP,SFG,2.0,3.0,0,N,10350.0,-2,Baragar,Stammen,McGee,9.0
2021-04-05,1,2021,SEA,CHW,0.0,6.0,0,N,6436.0,-1,Rodón,Sheffield,,9.0
2021-04-05,1,2021,TEX,TOR,2.0,6.0,0,D,38238.0,-1,Matz,Foltynewicz,,9.0
2021-04-06,1,2021,BOS,TBR,6.0,5.0,1,N,4682.0,2,Valdéz,Thompson,,12.0
2021-04-06,1,2021,CHC,MIL,0.0,4.0,0,N,10343.0,-1,Peralta,Alzolay,,9.0
2021-04-06,1,2021,CIN,PIT,14.0,1.0,1,N,11093.0,4,Miley,Cahill,,9.0
2021-04-06,1,2021,COL,ARI,8.0,10.0,0,N,10240.0,-4,Peacock,Bowden,,13.0
2021-04-06,1,2021,DET,MIN,4.0,3.0,1,D,7306.0,1,Soto,Robles,,10.0
2021-04-06,1,2021,LAA,HOU,2.0,4.0,0,D,11122.0,-1,Pressly,Iglesias,,9.0
2021-04-06,1,2021,MIA,STL,2.0,4.0,0,N,4982.0,-2,Helsley,Alcantara,Reyes,9.0
2021-04-06,1,2021,NYY,BAL,7.0,2.0,1,N,9404.0,2,Cole,Kremer,,9.0
2021-04-06,1,2021,OAK,LAD,1.0,5.0,0,N,7672.0,-6,Kershaw,Bassitt,,9.0
2021-04-06,1,2021,PHI,NYM,4.0,8.0,0,N,10752.0,-1,Stroman,Anderson,,9.0
2021-04-06,1,2021,SDP,SFG,3.0,1.0,1,N,10350.0,1,Kela,Wisler,Melancon,9.0
2021-04-06,1,2021,SEA,CHW,4.0,10.0,0,N,7980.0,-2,Giolito,Margevicius,,9.0
2021-04-06,1,2021,TEX,TOR,7.0,4.0,1,N,18585.0,1,Dunning,Roark,Kennedy,9.0
2021-04-06,1,2021,WSN,ATL,6.0,5.0,1,D,4801.0,1,Hudson,Smith,,9.0
2021-04-07,1,2021,BOS,TBR,9.0,2.0,1,D,4751.0,3,Eovaldi,Yarbrough,,9.0
2021-04-07,1,2021,CHC,MIL,2.0,4.0,0,D,10343.0,-2,Hader,Workman,Boxberger,10.0
2021-04-07,1,2021,CIN,PIT,11.0,4.0,1,D,11463.0,5,Castillo,Kuhl,,9.0
2021-04-07,1,2021,CLE,KCR,4.0,2.0,1,D,5908.0,1,Clase,Holland,Wittgren,9.0
2021-04-07,1,2021,COL,ARI,8.0,0.0,1,N,12894.0,1,Senzatela,Bumgarner,,9.0
2021-04-07,1,2021,DET,MIN,2.0,3.0,0,D,7568.0,-1,Maeda,Boyd,Colomé,9.0
2021-04-07,1,2021,MIA,STL,0.0,7.0,0,D,5244.0,-3,Flaherty,López,,9.0
2021-04-07,1,2021,NYY,BAL,3.0,4.0,0,N,10254.0,-1,Valdez,Green,Fry,11.0
2021-04-07,1,2021,OAK,LAD,4.0,3.0,1,D,8131.0,1,Petit,Nelson,,10.0
2021-04-07,1,2021,PHI,NYM,8.0,2.0,1,D,10807.0,1,Brogdon,Peterson,,9.0
2021-04-07,1,2021,SDP,SFG,2.0,3.0,0,D,10350.0,-1,McGee,Hill,Peralta,10.0
2021-04-07,1,2021,SEA,CHW,8.0,4.0,1,D,7429.0,1,Vest,Foster,,9.0
2021-04-07,1,2021,TEX,TOR,2.0,1.0,1,D,16876.0,2,Gibson,Ryu,Kennedy,9.0
2021-04-07,1,2021,WSN,ATL,6.0,7.0,0,D,,-1,Tomlin,Fedde,Smith,7.0
2021-04-07,2,2021,WSN,ATL,0.0,2.0,0,D,4927.0,-2,Jackson,Rainey,Newcomb,7.0
2021-04-08,1,2021,BAL,BOS,3.0,7.0,0,D,10150.0,-1,Rodríguez,Harvey,,9.0
2021-04-08,1,2021,CHW,KCR,6.0,0.0,1,D,8207.0,1,Lynn,Keller,,9.0
2021-04-08,1,2021,COL,ARI,7.0,3.0,1,D,10836.0,2,Gray,Kelly,Bard,9.0
2021-04-08,1,2021,HOU,OAK,6.0,2.0,1,N,21765.0,2,Javier,Irvin,,9.0
2021-04-08,1,2021,MIN,SEA,10.0,2.0,1,D,9675.0,2,Berríos,Gonzales,,9.0
2021-04-08,1,2021,NYM,MIA,3.0,2.0,1,D,8492.0,1,Díaz,Bass,,9.0
2021-04-08,1,2021,PIT,CHC,2.0,4.0,0,D,7749.0,-6,Arrieta,Anderson,Kimbrel,9.0
2021-04-08,1,2021,STL,MIL,3.0,1.0,1,D,13328.0,4,Gallegos,Rasmussen,Reyes,9.0
2021-04-08,1,2021,TOR,LAA,5.0,7.0,0,N,1348.0,-3,Guerra,Borucki,Iglesias,11.0
2021-04-09,1,2021,ARI,CIN,5.0,6.0,0,N,19385.0,-3,Pérez,Young,Garrett,10.0
2021-04-09,1,2021,ATL,PHI,8.0,1.0,1,N,14342.0,3,Morton,Wheeler,,9.0
2021-04-09,1,2021,CLE,DET,4.0,1.0,1,N,7775.0,2,Plesac,Holland,Clase,9.0
2021-04-09,1,2021,HOU,OAK,2.0,6.0,0,N,21768.0,-1,Petit,Abreu,,9.0
2021-04-09,1,2021,LAD,WSN,1.0,0.0,1,D,15036.0,1,Buehler,Avilán,Knebel,9.0
2021-04-09,1,2021,SFG,COL,3.0,1.0,1,D,7390.0,2,Cueto,Gomber,McGee,9.0
2021-04-09,1,2021,TBR,NYY,10.0,5.0,1,D,9021.0,1,Hill,Kluber,,9.0
2021-04-09,1,2021,TEX,SDP,0.0,3.0,0,N,27575.0,-1,Musgrove,Arihara,,9.0
2021-04-09,1,2021,TOR,LAA,1.0,7.0,0,N,1523.0,-4,Heaney,Zeuch,,9.0
2021-04-10,1,2021,ARI,CIN,8.0,3.0,1,N,13208.0,1,Smith,Hoffman,,9.0
2021-04-10,1,2021,ATL,PHI,5.0,4.0,1,N,14394.0,4,Newcomb,Bradley,Smith,9.0
2021-04-10,1,2021,BAL,BOS,4.0,6.0,0,N,9307.0,-2,Barnes,Tate,Andriese,10.0
2021-04-10,1,2021,CLE,DET,11.0,3.0,1,N,7570.0,3,Civale,Skubal,,9.0
2021-04-10,1,2021,HOU,OAK,3.0,7.0,0,D,21760.0,-2,Montas,Urquidy,,9.0
2021-04-10,1,2021,LAD,WSN,9.0,5.0,1,N,15021.0,2,Urías,Corbin,,9.0
2021-04-10,1,2021,MIN,SEA,3.0,4.0,0,D,9817.0,-1,Graveman,Rogers,Middleton,10.0
2021-04-10,1,2021,NYM,MIA,0.0,3.0,0,D,8419.0,-1,Rogers,deGrom,García,9.0
2021-04-10,1,2021,PIT,CHC,8.0,2.0,1,N,7052.0,1,Keller,Davies,,9.0
2021-04-10,1,2021,SFG,COL,4.0,3.0,1,D,6176.0,3,Baragar,Bowden,McGee,9.0
2021-04-10,1,2021,STL,MIL,5.0,9.0,0,D,13304.0,-1,Houser,Martínez,,9.0
2021-04-10,1,2021,TBR,NYY,4.0,0.0,1,D,6270.0,2,Kittredge,Germán,,9.0
2021-04-10,1,2021,TEX,SDP,4.0,7.0,0,N,35856.0,-2,Weathers,Benjamin,Melancon,9.0
2021-04-10,1,2021,TOR,LAA,15.0,1.0,1,N,1292.0,1,Matz,Quintana,Milone,9.0
2021-04-11,1,2021,ARI,CIN,7.0,0.0,1,D,10981.0,2,Weaver,De León,,9.0
2021-04-11,1,2021,ATL,PHI,6.0,7.0,0,N,14221.0,-1,Alvarado,Smith,Neris,9.0
2021-04-11,1,2021,BAL,BOS,9.0,14.0,0,D,8171.0,-3,Pivetta,López,,9.0
2021-04-11,1,2021,CHW,KCR,3.0,4.0,0,D,7695.0,-1,Holland,Crochet,Zimmer,10.0
2021-04-11,1,2021,CLE,DET,5.0,2.0,1,D,6859.0,4,Allen,Ureña,Clase,9.0
2021-04-11,1,2021,LAD,WSN,3.0,0.0,1,D,15049.0,3,Kershaw,Scherzer,Jansen,9.0
2021-04-11,1,2021,MIN,SEA,6.0,8.0,0,D,9792.0,-2,Steckenrider,Colomé,Montero,9.0
2021-04-11,1,2021,NYM,MIA,6.0,5.0,1,D,8199.0,1,Familia,Floro,,9.0
2021-04-11,1,2021,PIT,CHC,7.0,1.0,1,D,6851.0,2,Brubaker,Williams,,9.0
2021-04-11,1,2021,SFG,COL,4.0,0.0,1,D,6560.0,4,DeSclafani,Márquez,,9.0
2021-04-11,1,2021,STL,MIL,3.0,9.0,0,D,13176.0,-2,Anderson,Ponce de Leon,,9.0
2021-04-11,1,2021,TBR,NYY,4.0,8.0,0,D,6965.0,-1,Chapman,McHugh,,10.0
2021-04-11,1,2021,TEX,SDP,0.0,2.0,0,D,26723.0,-3,Stammen,Foltynewicz,Melancon,9.0
2021-04-12,1,2021,ARI,OAK,5.0,9.0,0,N,8768.0,-1,Bassitt,Bumgarner,,9.0
2021-04-12,1,2021,ATL,MIA,3.0,5.0,0,N,11830.0,-2,García,Webb,,10.0
2021-04-12,1,2021,CHW,CLE,4.0,3.0,1,N,7393.0,1,Heuer,Clase,,9.0
2021-04-12,1,2021,HOU,DET,2.0,6.0,0,N,15779.0,-3,Mize,Greinke,,9.0
2021-04-12,1,2021,KCR,LAA,3.0,10.0,0,N,6962.0,-1,Cobb,Singer,,9.0
2021-04-12,1,2021,MIL,CHC,6.0,3.0,1,N,11209.0,3,Peralta,Alzolay,Hader,9.0
2021-04-12,1,2021,PIT,SDP,2.0,6.0,0,N,4068.0,-1,Darvish,Oviedo,,9.0
2021-04-12,1,2021,SFG,CIN,0.0,3.0,0,N,3662.0,-1,Miley,Sanchez,Sims,9.0
2021-04-12,1,2021,STL,WSN,2.0,5.0,0,N,12894.0,-3,Finnegan,Gant,Hand,9.0
2021-04-12,1,2021,TBR,TEX,1.0,0.0,1,N,3627.0,1,Glasnow,Hearn,Castillo,9.0
2021-04-12,1,2021,TOR,NYY,1.0,3.0,0,N,1576.0,-1,Cole,Ray,Chapman,9.0
2021-04-13,1,2021,ARI,OAK,5.0,7.0,0,D,7010.0,-2,Petit,Swarzak,Trivino,9.0
2021-04-13,1,2021,ATL,MIA,8.0,14.0,0,N,12036.0,-3,Curtiss,Fried,,9.0
2021-04-13,1,2021,BAL,SEA,3.0,4.0,0,D,,-4,Montero,Scott,Graveman,8.0
2021-04-13,1,2021,CHW,CLE,0.0,2.0,0,N,7102.0,-1,Bieber,Crochet,Karinchak,10.0
2021-04-13,1,2021,HOU,DET,2.0,8.0,0,N,17080.0,-4,Boyd,Odorizzi,,9.0
2021-04-13,1,2021,KCR,LAA,3.0,2.0,1,N,6404.0,1,Duffy,Bundy,Holland,9.0
2021-04-13,1,2021,LAD,COL,7.0,0.0,1,N,15021.0,4,Bauer,Senzatela,,9.0
2021-04-13,1,2021,MIL,CHC,2.0,3.0,0,N,11025.0,-1,Strop,Suter,Kimbrel,9.0
2021-04-13,1,2021,MIN,BOS,2.0,4.0,0,D,6724.0,-3,Ottavino,Dobnak,Barnes,9.0
2021-04-13,1,2021,NYM,PHI,4.0,3.0,1,D,,2,May,Neris,,8.0
2021-04-13,1,2021,PIT,SDP,8.0,4.0,1,N,4814.0,1,Stratton,Crismatt,,9.0
2021-04-13,1,2021,SFG,CIN,7.0,6.0,1,N,3673.0,1,Peralta,Pérez,McGee,9.0
2021-04-13,1,2021,STL,WSN,14.0,3.0,1,N,12714.0,1,Flaherty,Strasburg,,9.0
2021-04-13,1,2021,TBR,TEX,3.0,8.0,0,N,4753.0,-1,Gibson,Yarbrough,,9.0
2021-04-13,1,2021,TOR,NYY,7.0,3.0,1,N,1550.0,1,Ryu,Taillon,,9.0
2021-04-13,2,2021,BAL,SEA,7.0,6.0,1,N,4147.0,1,Valdez,Sadler,,7.0
2021-04-13,2,2021,NYM,PHI,4.0,0.0,1,N,7611.0,3,Stroman,Nola,,7.0
2021-04-14,1,2021,ATL,MIA,5.0,6.0,0,N,12480.0,-4,Curtiss,Matzek,García,10.0
2021-04-14,1,2021,CHW,CLE,8.0,0.0,1,N,7148.0,1,Rodón,Plesac,,9.0
2021-04-14,1,2021,HOU,DET,4.0,6.0,0,N,14720.0,-5,Fulmer,McCullers,Garcia,9.0
2021-04-14,1,2021,KCR,LAA,6.0,1.0,1,D,6814.0,2,Keller,Canning,,9.0
2021-04-14,1,2021,LAD,COL,4.0,2.0,1,N,15093.0,5,Knebel,Gray,Jansen,9.0
2021-04-14,1,2021,MIL,CHC,7.0,0.0,1,D,10598.0,1,Burnes,Arrieta,,9.0
2021-04-14,1,2021,MIN,BOS,2.0,3.0,0,D,,-4,Eovaldi,Maeda,Barnes,7.0
2021-04-14,1,2021,NYM,PHI,5.0,1.0,1,N,7520.0,4,Peterson,Wheeler,,9.0
2021-04-14,1,2021,PIT,SDP,5.0,1.0,1,N,5228.0,2,Anderson,Musgrove,,9.0
2021-04-14,1,2021,SFG,CIN,3.0,0.0,1,D,6409.0,2,Cueto,Mahle,McGee,9.0
2021-04-14,1,2021,STL,WSN,0.0,6.0,0,D,13206.0,-1,Ross,Wainwright,,9.0
2021-04-14,1,2021,TBR,TEX,1.0,5.0,0,N,3021.0,-2,Arihara,Fleming,,9.0
2021-04-14,1,2021,TOR,NYY,5.0,4.0,1,D,1613.0,2,Dolis,Green,,9.0
2021-04-14,2,2021,MIN,BOS,1.0,7.0,0,N,7074.0,-5,Rodríguez,Berríos,,7.0
2021-04-15,1,2021,ATL,MIA,7.0,6.0,1,D,11739.0,1,Minter,Floro,,9.0
2021-04-15,1,2021,BAL,SEA,2.0,4.0,0,D,,-1,Gonzales,Scott,Graveman,7.0
2021-04-15,1,2021,CHW,CLE,2.0,4.0,0,D,7049.0,-1,Civale,Lynn,Clase,9.0
2021-04-15,1,2021,KCR,TOR,7.0,5.0,1,N,6266.0,3,Junis,Kay,Barlow,9.0
2021-04-15,1,2021,LAD,COL,7.0,5.0,1,N,15129.0,6,Nelson,Almonte,Price,9.0
2021-04-15,1,2021,MIN,BOS,4.0,3.0,1,D,7925.0,1,Colomé,Ottavino,,9.0
2021-04-15,1,2021,OAK,DET,8.0,4.0,1,N,3004.0,5,Manaea,Skubal,,9.0
2021-04-15,1,2021,PIT,SDP,3.0,8.0,0,D,4023.0,-1,Paddack,Keller,Stammen,9.0
2021-04-15,1,2021,TBR,TEX,4.0,6.0,0,N,4217.0,-3,Sborz,Reed,Kennedy,10.0
2021-04-15,1,2021,WSN,ARI,6.0,11.0,0,N,6666.0,-1,Kelly,Corbin,,9.0
2021-04-15,2,2021,BAL,SEA,1.0,2.0,0,D,5060.0,-2,Dunn,Zimmermann,Middleton,7.0
2021-04-16,1,2021,CHC,ATL,2.0,5.0,0,D,10343.0,-2,Tomlin,Davies,Smith,9.0
2021-04-16,1,2021,CIN,CLE,10.0,3.0,1,N,12497.0,1,Hoffman,Allen,,9.0
2021-04-16,1,2021,LAA,MIN,10.0,3.0,1,N,13428.0,1,Slegers,Dobnak,,9.0
2021-04-16,1,2021,MIA,SFG,4.0,1.0,1,N,5734.0,1,Bass,Wisler,García,9.0
2021-04-16,1,2021,MIL,PIT,1.0,6.0,0,N,11967.0,-1,Brubaker,Houser,,9.0
2021-04-16,1,2021,NYY,TBR,2.0,8.0,0,N,10202.0,-3,Wacha,Nelson,,9.0
2021-04-16,1,2021,OAK,DET,3.0,0.0,1,N,4538.0,6,Montas,Ureña,Trivino,9.0
2021-04-16,1,2021,PHI,STL,9.0,2.0,1,N,10842.0,1,Eflin,Martínez,,9.0
2021-04-16,1,2021,SDP,LAD,6.0,11.0,0,N,15250.0,-1,Price,Hill,,12.0
2021-04-16,1,2021,SEA,HOU,6.0,5.0,1,N,8967.0,3,Misiewicz,Stanek,,9.0
2021-04-16,1,2021,TEX,BAL,2.0,5.0,0,N,22173.0,-1,López,Foltynewicz,Valdez,9.0
2021-04-16,1,2021,WSN,ARI,1.0,0.0,1,N,8056.0,1,Hand,Young,,9.0
2021-04-17,1,2021,BOS,CHW,7.0,4.0,1,D,4668.0,1,Ottavino,Heuer,,9.0
2021-04-17,1,2021,CHC,ATL,13.0,4.0,1,D,10343.0,1,Williams,Ynoa,,9.0
2021-04-17,1,2021,CIN,CLE,3.0,2.0,1,D,12598.0,2,Doolittle,Pérez,,10.0
2021-04-17,1,2021,COL,NYM,3.0,4.0,0,D,,-7,deGrom,Bard,Díaz,7.0
2021-04-17,1,2021,KCR,TOR,1.0,5.0,0,D,9048.0,-1,Matz,Minor,,7.0
2021-04-17,1,2021,MIA,SFG,7.0,6.0,1,N,6014.0,2,García,García,,10.0
2021-04-17,1,2021,MIL,PIT,7.0,1.0,1,N,12038.0,1,Anderson,Cahill,,9.0
2021-04-17,1,2021,NYY,TBR,3.0,6.0,0,D,10583.0,-4,Glasnow,Montgomery,Castillo,9.0
2021-04-17,1,2021,OAK,DET,7.0,0.0,1,D,6931.0,7,Irvin,Mize,,9.0
2021-04-17,1,2021,PHI,STL,4.0,9.0,0,D,10890.0,-1,Helsley,Moore,,9.0
2021-04-17,1,2021,SDP,LAD,0.0,2.0,0,N,15250.0,-2,Kershaw,Darvish,González,9.0
2021-04-17,1,2021,SEA,HOU,0.0,1.0,0,N,8960.0,-1,Greinke,Flexen,Pressly,9.0
2021-04-17,1,2021,TEX,BAL,1.0,6.0,0,N,29338.0,-2,Lakins,Rodríguez,,9.0
2021-04-17,1,2021,WSN,ARI,6.0,2.0,1,D,8305.0,2,Fedde,Weaver,,9.0
2021-04-17,2,2021,COL,NYM,7.0,2.0,1,N,13906.0,1,Márquez,Lucchesi,,7.0
2021-04-17,2,2021,KCR,TOR,3.0,2.0,1,N,8950.0,1,Holland,Payamps,,7.0
2021-04-18,1,2021,BOS,CHW,2.0,3.0,0,D,4679.0,-1,Keuchel,Houck,Hendriks,7.0
2021-04-18,1,2021,CHC,ATL,4.0,13.0,0,N,10343.0,-1,Wilson,Hendricks,,9.0
2021-04-18,1,2021,CIN,CLE,3.0,6.0,0,D,12551.0,-1,Bieber,Miley,Clase,9.0
2021-04-18,1,2021,COL,NYM,1.0,2.0,0,D,15082.0,-1,Stroman,Senzatela,Díaz,9.0
2021-04-18,1,2021,KCR,TOR,2.0,0.0,1,D,9042.0,2,Zimmer,Zeuch,Holland,9.0
2021-04-18,1,2021,MIA,SFG,0.0,1.0,0,D,6129.0,-1,Wood,López,Rogers,9.0
2021-04-18,1,2021,MIL,PIT,5.0,6.0,0,D,11772.0,-1,Rodríguez,Feyereisen,,10.0
2021-04-18,1,2021,NYY,TBR,2.0,4.0,0,D,10606.0,-5,Yarbrough,Cole,Springs,9.0
2021-04-18,1,2021,OAK,DET,3.0,2.0,1,D,6917.0,8,Trivino,Soto,,9.0
2021-04-18,1,2021,PHI,STL,2.0,0.0,1,D,10876.0,1,Nola,Gant,,9.0
2021-04-18,1,2021,SDP,LAD,5.0,2.0,1,D,15250.0,1,Kela,Alexander,Melancon,9.0
2021-04-18,1,2021,SEA,HOU,7.0,2.0,1,D,8959.0,1,Newsome,Odorizzi,,9.0
2021-04-18,1,2021,TEX,BAL,1.0,0.0,1,D,24267.0,1,King,Lakins,,10.0
2021-04-18,1,2021,WSN,ARI,2.0,5.0,0,D,8478.0,-1,Bumgarner,Espino,Crichton,9.0
